Guess,Correct,Misplaced,SecretCode,Win,NumGuesses
"['4', '2', '4', '2']",1,1,2263,False,10
"['3', '1', '4', '1']",0,1,2263,False,10
"['3', '4', '2', '5']",0,2,2263,False,10
"['6', '5', '5', '5']",0,1,2263,False,10
"['1', '1', '4', '1']",0,0,2263,False,10
"['2', '3', '1', '3']",2,0,2263,False,10
"['6', '5', '3', '5']",0,2,2263,False,10
"['3', '4', '2', '2']",0,3,2263,False,10
"['4', '6', '4', '6']",0,1,1263,False,10
"['1', '6', '6', '5']",2,0,1263,False,10
"['2', '3', '4', '6']",0,3,1263,False,10
"['6', '2', '6', '3']",3,0,1263,False,10
"['1', '5', '6', '4']",2,0,1263,False,10
"['6', '2', '3', '4']",1,2,1263,False,10
"['1', '6', '1', '2']",1,2,1263,False,10
"['3', '6', '3', '6']",0,2,1263,False,10
"['4', '5', '2', '6']",0,2,1263,False,10
"['4', '2', '2', '5']",1,0,1263,False,10
"['1', '4', '5', '4']",1,1,4432,False,10
"['4', '2', '3', '6']",2,1,4432,False,10
"['1', '5', '2', '1']",0,1,4432,False,10
"['4', '1', '5', '3']",1,1,4432,False,10
"['3', '1', '1', '5']",0,1,4432,False,10
"['5', '2', '4', '3']",0,3,4432,False,10
"['1', '3', '5', '3']",0,1,4432,False,10
"['6', '4', '1', '1']",1,0,4432,False,10
"['3', '6', '5', '5']",0,1,4432,False,10
"['5', '6', '3', '4']",1,1,4432,False,10
"['2', '1', '3', '2']",1,0,5144,False,10
"['1', '2', '1', '1']",0,1,5144,False,10
"['1', '6', '5', '4']",1,2,5144,False,10
"['3', '6', '3', '5']",0,1,5144,False,10
"['5', '2', '2', '5']",1,0,5144,False,10
"['4', '6', '1', '3']",0,2,5144,False,10
"['6', '2', '1', '5']",0,2,5144,False,10
"['5', '3', '4', '1']",2,1,5144,False,10
"['3', '2', '2', '6']",0,0,5144,False,10
"['4', '6', '4', '3']",1,1,5144,False,10
"['3', '5', '3', '2']",0,1,1615,False,10
"['3', '4', '5', '2']",0,1,1615,False,10
"['4', '1', '6', '1']",0,3,1615,False,10
"['4', '6', '2', '5']",2,0,1615,False,10
"['1', '6', '4', '2']",2,0,1615,False,10
"['6', '6', '4', '1']",1,1,1615,False,10
"['1', '3', '2', '3']",1,0,1615,False,10
"['1', '3', '4', '1']",1,1,1615,False,10
"['3', '2', '3', '6']",0,1,1615,False,10
"['5', '4', '5', '6']",0,2,1615,False,10
"['5', '4', '4', '5']",0,0,3633,False,10
"['4', '6', '1', '5']",1,0,3633,False,10
"['2', '3', '1', '3']",1,1,3633,False,10
"['4', '4', '6', '5']",0,1,3633,False,10
"['6', '6', '1', '4']",1,0,3633,False,10
"['6', '5', '1', '5']",0,1,3633,False,10
"['2', '6', '2', '5']",1,0,3633,False,10
"['2', '4', '3', '5']",1,0,3633,False,10
"['3', '4', '3', '5']",2,0,3633,False,10
"['3', '2', '4', '3']",2,0,3633,False,10
"['4', '4', '2', '5']",1,0,6335,False,10
"['3', '2', '1', '2']",0,1,6335,False,10
"['4', '2', '2', '2']",0,0,6335,False,10
"['3', '6', '1', '1']",0,2,6335,False,10
"['6', '4', '5', '3']",1,2,6335,False,10
"['3', '2', '6', '3']",0,3,6335,False,10
"['6', '6', '3', '3']",2,1,6335,False,10
"['3', '5', '5', '3']",0,3,6335,False,10
"['5', '2', '1', '4']",0,1,6335,False,10
"['6', '4', '3', '5']",3,0,6335,False,10
"['5', '4', '1', '6']",1,3,5641,False,10
"['2', '6', '1', '5']",1,2,5641,False,10
"['3', '3', '2', '3']",0,0,5641,False,10
"['1', '2', '1', '6']",0,2,5641,False,10
"['1', '3', '5', '5']",0,2,5641,False,10
"['4', '5', '6', '2']",0,3,5641,False,10
"['2', '3', '2', '1']",1,0,5641,False,10
"['6', '6', '2', '6']",1,0,5641,False,10
"['1', '5', '2', '4']",0,3,5641,False,10
"['1', '3', '2', '4']",0,2,5641,False,10
"['2', '5', '5', '4']",0,1,1126,False,10
"['5', '3', '3', '6']",1,0,1126,False,10
"['2', '1', '1', '5']",1,2,1126,False,10
"['3', '3', '5', '4']",0,0,1126,False,10
"['1', '6', '1', '1']",1,2,1126,False,10
"['1', '6', '2', '5']",2,1,1126,False,10
"['1', '3', '1', '3']",1,1,1126,False,10
"['4', '2', '4', '2']",0,1,1126,False,10
"['4', '1', '5', '3']",1,0,1126,False,10
"['5', '4', '4', '5']",0,0,1126,False,10
"['1', '3', '1', '3']",0,0,6244,False,10
"['4', '3', '5', '3']",0,1,6244,False,10
"['2', '3', '4', '4']",2,1,6244,False,10
"['2', '3', '3', '3']",0,1,6244,False,10
"['1', '5', '3', '2']",0,1,6244,False,10
"['2', '1', '2', '6']",0,2,6244,False,10
"['4', '1', '4', '5']",1,1,6244,False,10
"['1', '2', '1', '4']",2,0,6244,False,10
"['6', '5', '3', '5']",1,0,6244,False,10
"['6', '4', '2', '1']",1,2,6244,False,10
"['5', '4', '6', '1']",2,0,4464,False,10
"['6', '4', '6', '1']",2,0,4464,False,10
"['2', '1', '2', '1']",0,0,4464,False,10
"['4', '5', '6', '3']",2,0,4464,False,10
"['6', '5', '6', '4']",2,0,4464,False,10
"['6', '2', '6', '3']",1,0,4464,False,10
"['5', '6', '4', '3']",0,2,4464,False,10
"['4', '4', '1', '1']",2,0,4464,False,10
"['5', '1', '1', '5']",0,0,4464,False,10
"['3', '3', '1', '6']",0,1,4464,False,10
"['6', '4', '3', '3']",1,1,1313,False,10
"['5', '5', '4', '3']",1,0,1313,False,10
"['6', '6', '1', '6']",1,0,1313,False,10
"['4', '2', '4', '5']",0,0,1313,False,10
"['1', '5', '6', '2']",1,0,1313,False,10
"['2', '5', '5', '2']",0,0,1313,False,10
"['4', '2', '5', '3']",1,0,1313,False,10
"['6', '2', '6', '4']",0,0,1313,False,10
"['2', '4', '5', '5']",0,0,1313,False,10
"['1', '3', '2', '2']",2,0,1313,False,10
"['2', '4', '1', '6']",0,3,6143,False,10
"['4', '1', '5', '1']",1,1,6143,False,10
"['3', '5', '6', '2']",0,2,6143,False,10
"['2', '3', '3', '6']",0,2,6143,False,10
"['2', '3', '4', '5']",1,1,6143,False,10
"['4', '3', '6', '6']",0,3,6143,False,10
"['1', '5', '6', '3']",1,2,6143,False,10
"['3', '4', '2', '1']",0,3,6143,False,10
"['5', '6', '6', '3']",1,1,6143,False,10
"['1', '1', '1', '5']",1,0,6143,False,10
"['5', '6', '4', '3']",2,0,5544,False,10
"['6', '3', '1', '6']",0,0,5544,False,10
"['4', '6', '3', '5']",0,2,5544,False,10
"['2', '5', '1', '4']",2,0,5544,False,10
"['6', '1', '1', '3']",0,0,5544,False,10
"['4', '2', '4', '5']",1,2,5544,False,10
"['2', '3', '5', '2']",0,1,5544,False,10
"['2', '4', '5', '1']",0,2,5544,False,10
"['1', '1', '6', '5']",0,1,5544,False,10
"['1', '2', '3', '6']",0,0,5544,False,10
"['3', '3', '5', '3']",0,0,2626,False,10
"['2', '4', '6', '6']",2,1,2626,False,10
"['3', '4', '6', '3']",0,1,2626,False,10
"['1', '6', '6', '3']",1,1,2626,False,10
"['6', '6', '1', '5']",1,1,2626,False,10
"['4', '5', '5', '1']",0,0,2626,False,10
"['1', '5', '2', '2']",1,1,2626,False,10
"['1', '4', '4', '6']",1,0,2626,False,10
"['1', '5', '3', '6']",1,0,2626,False,10
"['6', '1', '5', '5']",0,1,2626,False,10
"['5', '4', '3', '3']",2,0,5461,False,10
"['3', '2', '3', '4']",0,1,5461,False,10
"['5', '1', '6', '3']",2,1,5461,False,10
"['2', '1', '2', '5']",0,2,5461,False,10
"['4', '2', '2', '4']",0,1,5461,False,10
"['2', '6', '4', '3']",0,2,5461,False,10
"['4', '4', '1', '6']",1,2,5461,False,10
"['5', '4', '1', '4']",2,1,5461,False,10
"['4', '3', '3', '4']",0,1,5461,False,10
"['2', '6', '5', '3']",0,2,5461,False,10
"['1', '2', '1', '5']",0,2,2341,False,10
"['5', '5', '5', '2']",0,1,2341,False,10
"['5', '1', '5', '2']",0,2,2341,False,10
"['4', '1', '5', '2']",0,3,2341,False,10
"['5', '3', '6', '3']",1,0,2341,False,10
"['5', '2', '1', '1']",1,1,2341,False,10
"['1', '6', '4', '1']",2,0,2341,False,10
"['3', '4', '1', '6']",0,3,2341,False,10
"['1', '1', '3', '6']",0,2,2341,False,10
"['5', '6', '1', '5']",0,1,2341,False,10
"['2', '2', '3', '5']",2,0,3234,False,10
"['1', '1', '6', '1']",0,0,3234,False,10
"['6', '4', '6', '3']",0,2,3234,False,10
"['5', '4', '6', '1']",0,1,3234,False,10
"['2', '2', '6', '4']",2,0,3234,False,10
"['3', '3', '6', '2']",1,2,3234,False,10
"['3', '2', '2', '3']",2,1,3234,False,10
"['2', '2', '6', '5']",1,0,3234,False,10
"['4', '3', '2', '4']",1,2,3234,False,10
"['3', '1', '4', '5']",1,1,3234,False,10
"['5', '5', '3', '1']",0,0,6442,False,10
"['5', '2', '2', '6']",0,2,6442,False,10
"['5', '2', '2', '5']",0,1,6442,False,10
"['3', '1', '5', '3']",0,0,6442,False,10
"['6', '4', '4', '5']",3,0,6442,False,10
"['3', '2', '1', '5']",0,1,6442,False,10
"['1', '6', '2', '1']",0,2,6442,False,10
"['5', '6', '3', '6']",0,1,6442,False,10
"['2', '3', '2', '4']",0,2,6442,False,10
"['1', '1', '5', '1']",0,0,6442,False,10
"['2', '6', '4', '4']",0,2,4231,False,10
"['1', '6', '5', '4']",0,2,4231,False,10
"['3', '2', '4', '3']",1,2,4231,False,10
"['2', '2', '6', '3']",1,1,4231,False,10
"['1', '5', '2', '3']",0,3,4231,False,10
"['2', '3', '2', '3']",0,2,4231,False,10
"['2', '2', '5', '2']",1,0,4231,False,10
"['4', '5', '6', '4']",1,0,4231,False,10
"['4', '5', '5', '3']",1,1,4231,False,10
"['1', '4', '2', '5']",0,3,4231,False,10
"['6', '2', '2', '5']",1,1,6154,False,10
"['1', '4', '6', '4']",1,2,6154,False,10
"['6', '6', '3', '5']",1,1,6154,False,10
"['3', '2', '2', '6']",0,1,6154,False,10
"['5', '6', '6', '4']",1,2,6154,False,10
"['1', '1', '3', '3']",1,0,6154,False,10
"['3', '1', '4', '3']",1,1,6154,False,10
"['1', '1', '4', '4']",2,0,6154,False,10
"['3', '1', '3', '2']",1,0,6154,False,10
"['6', '6', '6', '6']",1,0,6154,False,10
"['5', '3', '6', '6']",1,2,3562,False,10
"['3', '4', '5', '4']",1,1,3562,False,10
"['3', '5', '1', '2']",3,0,3562,False,10
"['3', '1', '6', '2']",3,0,3562,False,10
"['2', '2', '4', '5']",0,2,3562,False,10
"['4', '6', '4', '3']",0,2,3562,False,10
"['2', '4', '5', '1']",0,2,3562,False,10
"['2', '2', '2', '6']",0,2,3562,False,10
"['3', '2', '4', '2']",2,0,3562,False,10
"['5', '1', '2', '3']",0,3,3562,False,10
"['4', '1', '3', '5']",2,0,4245,False,10
"['1', '4', '6', '6']",0,1,4245,False,10
"['3', '2', '4', '4']",2,1,4245,False,10
"['4', '3', '6', '2']",1,1,4245,False,10
"['5', '2', '1', '5']",2,0,4245,False,10
"['1', '4', '1', '5']",1,1,4245,False,10
"['2', '5', '2', '3']",0,2,4245,False,10
"['2', '2', '1', '6']",1,0,4245,False,10
"['6', '6', '4', '4']",1,1,4245,False,10
"['3', '1', '1', '1']",0,0,4245,False,10
"['2', '5', '1', '1']",1,0,3534,False,10
"['6', '2', '1', '5']",0,1,3534,False,10
"['2', '4', '5', '5']",0,2,3534,False,10
"['5', '5', '1', '5']",1,0,3534,False,10
"['3', '6', '4', '6']",1,1,3534,False,10
"['1', '1', '2', '3']",0,1,3534,False,10
"['3', '2', '1', '2']",1,0,3534,False,10
"['2', '4', '6', '6']",0,1,3534,False,10
"['3', '4', '2', '6']",1,1,3534,False,10
"['4', '1', '1', '5']",0,2,3534,False,10
"['1', '5', '6', '5']",0,1,6324,False,10
"['1', '4', '3', '6']",0,3,6324,False,10
"['2', '2', '6', '3']",0,3,6324,False,10
"['4', '2', '4', '4']",1,1,6324,False,10
"['4', '6', '1', '2']",0,3,6324,False,10
"['6', '3', '4', '3']",2,1,6324,False,10
"['6', '4', '6', '2']",1,2,6324,False,10
"['2', '4', '1', '5']",0,2,6324,False,10
"['1', '4', '6', '5']",0,2,6324,False,10
"['4', '1', '2', '6']",1,2,6324,False,10
"['5', '5', '4', '6']",1,2,6552,False,10
"['6', '2', '5', '4']",2,1,6552,False,10
"['1', '2', '2', '1']",0,1,6552,False,10
"['3', '4', '6', '6']",0,1,6552,False,10
"['5', '1', '1', '6']",0,2,6552,False,10
"['6', '3', '5', '4']",2,0,6552,False,10
"['1', '2', '1', '5']",0,2,6552,False,10
"['3', '6', '2', '6']",0,2,6552,False,10
"['1', '6', '6', '3']",0,1,6552,False,10
"['2', '6', '1', '6']",0,2,6552,False,10
"['5', '5', '6', '1']",0,1,2626,False,10
"['6', '1', '6', '2']",0,3,2626,False,10
"['6', '6', '2', '6']",3,0,2626,False,10
"['4', '1', '2', '3']",1,0,2626,False,10
"['5', '2', '4', '2']",0,2,2626,False,10
"['4', '4', '1', '2']",0,1,2626,False,10
"['3', '3', '1', '3']",0,0,2626,False,10
"['2', '5', '5', '4']",1,0,2626,False,10
"['2', '1', '4', '5']",1,0,2626,False,10
"['3', '6', '1', '6']",2,0,2626,False,10
"['4', '4', '1', '2']",0,0,5666,False,10
"['6', '3', '4', '5']",0,2,5666,False,10
"['6', '3', '5', '5']",0,2,5666,False,10
"['3', '3', '5', '6']",1,1,5666,False,10
"['2', '4', '4', '6']",1,0,5666,False,10
"['5', '5', '1', '3']",1,0,5666,False,10
"['3', '6', '1', '4']",1,0,5666,False,10
"['2', '1', '5', '2']",0,1,5666,False,10
"['3', '5', '6', '3']",1,1,5666,False,10
"['6', '5', '3', '4']",0,2,5666,False,10
"['2', '4', '4', '3']",0,1,5162,False,10
"['6', '1', '2', '1']",1,2,5162,False,10
"['2', '2', '6', '4']",1,1,5162,False,10
"['6', '3', '4', '2']",1,1,5162,False,10
"['4', '2', '2', '5']",0,2,5162,False,10
"['6', '6', '6', '6']",1,0,5162,False,10
"['1', '5', '4', '4']",0,2,5162,False,10
"['3', '3', '5', '6']",0,2,5162,False,10
"['5', '6', '4', '1']",1,2,5162,False,10
"['2', '3', '1', '1']",0,2,5162,False,10
"['6', '5', '6', '2']",2,0,2552,False,10
"['4', '2', '5', '5']",1,2,2552,False,10
"['5', '6', '2', '5']",0,3,2552,False,10
"['2', '5', '5', '1']",3,0,2552,False,10
"['5', '4', '2', '1']",0,2,2552,False,10
"['1', '1', '2', '3']",0,1,2552,False,10
"['1', '3', '6', '6']",0,0,2552,False,10
"['3', '4', '2', '6']",0,1,2552,False,10
"['2', '1', '1', '6']",1,0,2552,False,10
"['1', '5', '5', '1']",2,0,2552,False,10
"['6', '5', '1', '2']",1,1,6141,False,10
"['6', '6', '5', '3']",1,0,6141,False,10
"['4', '3', '2', '1']",1,1,6141,False,10
"['3', '1', '3', '5']",1,0,6141,False,10
"['5', '5', '4', '1']",2,0,6141,False,10
"['3', '3', '4', '3']",1,0,6141,False,10
"['1', '1', '4', '1']",3,0,6141,False,10
"['4', '5', '5', '1']",1,1,6141,False,10
"['2', '4', '1', '6']",0,3,6141,False,10
"['6', '2', '1', '4']",1,2,6141,False,10
"['2', '5', '2', '2']",1,0,6132,False,10
"['2', '1', '3', '4']",2,1,6132,False,10
"['1', '5', '2', '5']",0,2,6132,False,10
"['1', '3', '5', '1']",0,2,6132,False,10
"['4', '3', '1', '5']",0,2,6132,False,10
"['6', '1', '5', '2']",3,0,6132,False,10
"['6', '1', '3', '1']",3,0,6132,False,10
"['2', '2', '2', '2']",1,0,6132,False,10
"['1', '1', '4', '6']",1,1,6132,False,10
"['4', '1', '3', '3']",2,0,6132,False,10
"['3', '1', '3', '4']",1,1,3442,False,10
"['2', '6', '4', '6']",1,1,3442,False,10
"['6', '5', '5', '5']",0,0,3442,False,10
"['5', '6', '1', '5']",0,0,3442,False,10
"['3', '4', '2', '6']",2,1,3442,False,10
"['5', '1', '3', '6']",0,1,3442,False,10
"['3', '2', '4', '1']",2,1,3442,False,10
"['1', '4', '2', '2']",2,0,3442,False,10
"['6', '3', '1', '3']",0,1,3442,False,10
"['1', '5', '4', '2']",2,0,3442,False,10
"['3', '1', '6', '1']",3,0,5161,False,10
"['1', '4', '5', '3']",0,2,5161,False,10
"['2', '1', '1', '4']",1,1,5161,False,10
"['3', '5', '1', '3']",0,2,5161,False,10
"['4', '2', '1', '4']",0,1,5161,False,10
"['2', '6', '1', '3']",0,2,5161,False,10
"['3', '5', '6', '4']",1,1,5161,False,10
"['4', '3', '5', '4']",0,1,5161,False,10
"['4', '6', '1', '4']",0,2,5161,False,10
"['1', '2', '5', '6']",0,3,5161,False,10
"['6', '6', '5', '3']",1,1,4355,False,10
"['4', '2', '5', '1']",2,0,4355,False,10
"['1', '6', '1', '4']",0,1,4355,False,10
"['1', '2', '2', '4']",0,1,4355,False,10
"['2', '2', '6', '4']",0,1,4355,False,10
"['4', '4', '5', '2']",2,0,4355,False,10
"['1', '5', '4', '5']",1,2,4355,False,10
"['6', '3', '5', '4']",2,1,4355,False,10
"['1', '4', '6', '4']",0,1,4355,False,10
"['5', '3', '4', '2']",1,2,4355,False,10
"['1', '4', '1', '5']",2,1,1513,False,10
"['4', '3', '3', '6']",0,1,1513,False,10
"['5', '2', '4', '1']",0,2,1513,False,10
"['4', '3', '4', '6']",0,1,1513,False,10
"['1', '4', '6', '5']",1,1,1513,False,10
"['2', '3', '5', '5']",0,2,1513,False,10
"['5', '3', '2', '2']",0,2,1513,False,10
"['4', '4', '2', '3']",1,0,1513,False,10
"['3', '4', '1', '5']",1,2,1513,False,10
"['2', '3', '4', '6']",0,1,1513,False,10
"['1', '1', '4', '2']",1,0,1533,False,10
"['6', '2', '4', '6']",0,0,1533,False,10
"['3', '5', '5', '2']",1,1,1533,False,10
"['4', '3', '2', '4']",0,1,1533,False,10
"['5', '6', '2', '1']",0,2,1533,False,10
"['1', '2', '1', '2']",1,0,1533,False,10
"['6', '5', '1', '5']",1,1,1533,False,10
"['4', '3', '2', '3']",1,1,1533,False,10
"['2', '5', '1', '1']",1,1,1533,False,10
"['3', '2', '5', '5']",0,2,1533,False,10
"['3', '6', '1', '1']",1,2,5316,False,10
"['4', '4', '2', '5']",0,1,5316,False,10
"['3', '4', '5', '1']",0,3,5316,False,10
"['2', '2', '5', '4']",0,1,5316,False,10
"['5', '1', '1', '2']",2,0,5316,False,10
"['4', '3', '2', '3']",1,0,5316,False,10
"['2', '4', '1', '2']",1,0,5316,False,10
"['3', '1', '2', '4']",0,2,5316,False,10
"['2', '6', '4', '4']",0,1,5316,False,10
"['4', '2', '5', '1']",0,2,5316,False,10
"['3', '6', '6', '2']",0,1,2144,False,10
"['6', '3', '1', '4']",1,1,2144,False,10
"['3', '4', '3', '3']",0,1,2144,False,10
"['1', '6', '4', '3']",1,1,2144,False,10
"['5', '3', '4', '1']",1,1,2144,False,10
"['6', '6', '4', '2']",1,1,2144,False,10
"['2', '6', '4', '6']",2,0,2144,False,10
"['5', '5', '1', '4']",1,1,2144,False,10
"['5', '6', '4', '6']",1,0,2144,False,10
"['2', '1', '4', '3']",3,0,2144,False,10
"['1', '2', '5', '1']",0,1,4416,False,10
"['4', '3', '6', '5']",1,1,4416,False,10
"['1', '4', '3', '3']",1,1,4416,False,10
"['1', '5', '6', '3']",0,2,4416,False,10
"['3', '5', '2', '2']",0,0,4416,False,10
"['2', '3', '6', '4']",0,2,4416,False,10
"['3', '4', '6', '1']",1,2,4416,False,10
"['1', '6', '2', '1']",0,2,4416,False,10
"['4', '6', '2', '4']",1,2,4416,False,10
"['3', '6', '5', '4']",0,2,4416,False,10
"['4', '2', '6', '2']",1,2,2254,False,10
"['3', '2', '2', '5']",1,2,2254,False,10
"['4', '1', '2', '1']",0,2,2254,False,10
"['2', '4', '5', '2']",2,2,2254,False,10
"['6', '1', '1', '3']",0,0,2254,False,10
"['4', '3', '2', '3']",0,2,2254,False,10
"['3', '1', '6', '6']",0,0,2254,False,10
"['1', '3', '1', '6']",0,0,2254,False,10
"['2', '6', '2', '2']",1,1,2254,False,10
"['5', '2', '3', '5']",1,1,2254,False,10
"['4', '2', '3', '1']",1,2,1214,False,10
"['3', '3', '5', '2']",0,1,1214,False,10
"['2', '1', '3', '2']",0,2,1214,False,10
"['6', '1', '2', '6']",0,2,1214,False,10
"['5', '4', '2', '1']",0,3,1214,False,10
"['3', '3', '2', '2']",0,1,1214,False,10
"['5', '1', '3', '2']",0,2,1214,False,10
"['1', '5', '3', '3']",1,0,1214,False,10
"['5', '4', '4', '3']",0,1,1214,False,10
"['2', '6', '1', '4']",2,1,1214,False,10
"['2', '4', '6', '2']",0,2,4645,False,10
"['5', '5', '2', '6']",0,2,4645,False,10
"['3', '5', '1', '4']",0,2,4645,False,10
"['3', '2', '1', '6']",0,1,4645,False,10
"['3', '4', '1', '5']",1,1,4645,False,10
"['4', '2', '2', '6']",1,1,4645,False,10
"['5', '5', '1', '5']",1,0,4645,False,10
"['1', '3', '4', '3']",1,0,4645,False,10
"['3', '5', '4', '2']",1,1,4645,False,10
"['2', '2', '4', '2']",1,0,4645,False,10
"['1', '3', '5', '3']",0,1,4632,False,10
"['1', '5', '1', '2']",1,0,4632,False,10
"['1', '5', '5', '2']",1,0,4632,False,10
"['1', '1', '5', '4']",0,1,4632,False,10
"['6', '3', '2', '1']",0,3,4632,False,10
"['5', '3', '4', '4']",0,2,4632,False,10
"['2', '4', '6', '6']",0,3,4632,False,10
"['3', '1', '1', '3']",0,1,4632,False,10
"['5', '1', '6', '3']",0,2,4632,False,10
"['1', '6', '5', '1']",1,0,4632,False,10
"['6', '3', '4', '1']",1,0,1511,False,10
"['5', '1', '3', '2']",0,2,1511,False,10
"['5', '1', '3', '6']",0,2,1511,False,10
"['3', '4', '5', '4']",0,1,1511,False,10
"['6', '6', '4', '2']",0,0,1511,False,10
"['5', '5', '4', '2']",1,0,1511,False,10
"['5', '2', '6', '3']",0,1,1511,False,10
"['2', '2', '3', '5']",0,1,1511,False,10
"['6', '1', '4', '2']",0,1,1511,False,10
"['2', '2', '2', '1']",1,0,1511,False,10
"['5', '4', '1', '5']",2,0,2425,False,10
"['5', '5', '1', '6']",0,1,2425,False,10
"['6', '5', '6', '5']",1,0,2425,False,10
"['6', '5', '2', '2']",1,2,2425,False,10
"['5', '3', '4', '3']",0,2,2425,False,10
"['4', '2', '1', '2']",0,3,2425,False,10
"['2', '2', '4', '3']",1,2,2425,False,10
"['6', '1', '5', '1']",0,1,2425,False,10
"['4', '5', '2', '1']",1,2,2425,False,10
"['2', '4', '1', '1']",2,0,2425,False,10
"['3', '1', '1', '5']",0,2,5632,False,10
"['1', '6', '1', '3']",1,1,5632,False,10
"['6', '1', '1', '1']",0,1,5632,False,10
"['3', '6', '4', '3']",1,1,5632,False,10
"['1', '5', '4', '5']",0,1,5632,False,10
"['1', '6', '1', '1']",1,0,5632,False,10
"['5', '2', '6', '2']",2,1,5632,False,10
"['3', '5', '1', '3']",0,2,5632,False,10
"['4', '4', '6', '5']",0,2,5632,False,10
"['1', '1', '1', '5']",0,1,5632,False,10
"['4', '1', '1', '6']",0,2,3241,False,10
"['3', '5', '5', '4']",1,1,3241,False,10
"['1', '3', '4', '2']",1,3,3241,False,10
"['3', '2', '2', '6']",2,0,3241,False,10
"['3', '1', '3', '3']",1,1,3241,False,10
"['3', '1', '1', '3']",1,1,3241,False,10
"['3', '6', '3', '6']",1,0,3241,False,10
"['6', '3', '3', '2']",0,2,3241,False,10
"['6', '3', '3', '1']",1,1,3241,False,10
"['4', '5', '4', '5']",1,0,3241,False,10
"['2', '4', '2', '4']",1,0,5451,False,10
"['4', '3', '1', '6']",0,2,5451,False,10
"['3', '1', '3', '6']",0,1,5451,False,10
"['5', '4', '3', '2']",2,0,5451,False,10
"['4', '4', '1', '4']",1,1,5451,False,10
"['1', '5', '5', '3']",1,2,5451,False,10
"['3', '1', '1', '6']",0,1,5451,False,10
"['6', '2', '1', '1']",1,0,5451,False,10
"['5', '4', '5', '4']",3,0,5451,False,10
"['1', '1', '2', '2']",0,1,5451,False,10
"['5', '3', '1', '6']",3,0,5116,False,10
"['4', '1', '1', '6']",3,0,5116,False,10
"['2', '5', '1', '5']",1,1,5116,False,10
"['1', '5', '2', '5']",0,2,5116,False,10
"['4', '2', '5', '2']",0,1,5116,False,10
"['2', '6', '6', '6']",1,0,5116,False,10
"['6', '2', '3', '2']",0,1,5116,False,10
"['2', '6', '6', '5']",0,2,5116,False,10
"['4', '2', '5', '6']",1,1,5116,False,10
"['6', '3', '4', '3']",0,1,5116,False,10
"['1', '5', '4', '2']",2,1,5512,False,10
"['6', '6', '3', '4']",0,0,5512,False,10
"['3', '3', '2', '3']",0,1,5512,False,10
"['1', '3', '5', '3']",0,2,5512,False,10
"['1', '4', '3', '1']",0,1,5512,False,10
"['1', '2', '6', '2']",1,1,5512,False,10
"['1', '1', '2', '2']",1,1,5512,False,10
"['6', '6', '2', '4']",0,1,5512,False,10
"['1', '1', '4', '6']",0,1,5512,False,10
"['5', '6', '3', '3']",1,0,5512,False,10
"['1', '1', '5', '4']",0,2,3542,False,10
"['1', '3', '1', '5']",0,2,3542,False,10
"['3', '3', '2', '5']",1,2,3542,False,10
"['6', '6', '2', '5']",0,2,3542,False,10
"['4', '3', '1', '5']",0,3,3542,False,10
"['1', '4', '5', '1']",0,2,3542,False,10
